dataset,model,repeat,MAPE,MAE,RMSE
batlik/village,RandomForest,4,3.92205127469851,0.17052864583333296,0.4612924580541488
batlik/village,LinearRegression,5,56.46539855790109,1.8319544841617281,2.567868804077725
batlik/village,RandomForest,5,4.562360627528082,0.17915833333333342,0.3933690063272514
batlik/village,LinearRegression,6,54.18088557247809,1.7983686032527326,2.51231436228772
batlik/village,RandomForest,6,3.7454213381072883,0.15981927083333325,0.377914387879017
batlik/village,LinearRegression,7,59.39124186896413,1.7215798274734821,2.2886302898440904
batlik/village,RandomForest,7,3.7283878022460164,0.1276057291666668,0.2677478220227324
batlik/village,LinearRegression,8,58.403564561482256,1.8192744970206445,2.4609453649948057
batlik/village,RandomForest,8,4.427181774488873,0.1696445312499998,0.4561881644788584
batlik/village,LinearRegression,9,57.78519621907291,1.7702963970880559,2.4072399052053086
batlik/village,RandomForest,9,4.040869235687512,0.1462206597222223,0.33989741735252543
batlik/village,LinearRegression,10,56.71105709339034,1.7545823195633263,2.373946144791281
batlik/village,RandomForest,10,4.131927574604252,0.15567760416666665,0.3655645851558093
batlik/village,LinearRegression,11,56.984866768778886,1.7590877637244158,2.34341493755038
batlik/village,RandomForest,11,4.590167289921701,0.16554062499999997,0.3174435426072734
batlik/village,LinearRegression,12,54.24627498406891,1.7802366036061936,2.4719412098187568
batlik/village,RandomForest,12,4.273162987608744,0.15310590277777772,0.3325881327432874
batlik/village,LinearRegression,13,54.43824139353887,1.7831598068677503,2.4785539681417004
batlik/village,RandomForest,13,4.0641229258298965,0.15691822916666645,0.29721129248141304
batlik/village,LinearRegression,14,58.21144172040499,1.7464709813598982,2.307730031336935
batlik/village,RandomForest,14,3.87224185169103,0.13585451388888886,0.2564902066573128
batlik/village,LinearRegression,15,55.940252617590225,1.8838521181378374,2.702583551640911
batlik/village,RandomForest,15,5.090636079085261,0.20889722222222185,0.5171771465731057
batlik/village,LinearRegression,16,54.36866892351122,1.740401438134099,2.393777019127883
batlik/village,RandomForest,16,3.840306412555198,0.16163559027777763,0.42698271654212705
batlik/village,LinearRegression,17,57.12302844457493,1.7332256580660197,2.3236310650779783
batlik/village,RandomForest,17,4.207600424090127,0.15433767361111117,0.34980072806905166
batlik/village,LinearRegression,18,57.85775992041151,1.8069367346832164,2.444304372322206
batlik/village,RandomForest,18,3.878448532257095,0.13840225694444455,0.3253353737288736
batlik/village,LinearRegression,19,54.86807586699002,1.8231798361604572,2.5797125804664582
batlik/village,RandomForest,19,4.381340522345946,0.18884843749999985,0.48900120222883836
batlik/village,LinearRegression,20,54.65576107504481,1.799503769893023,2.504631257603234
batlik/village,RandomForest,20,3.959632534298775,0.15111371527777764,0.3266712997917607
batlik/village,LinearRegression,21,54.93824539337767,1.8221588640535218,2.558169864282993
batlik/village,RandomForest,21,4.276065514678627,0.184759548611111,0.45385884730965576
batlik/village,LinearRegression,22,60.384823829443256,1.8120486352756582,2.41905400395135
batlik/village,RandomForest,22,4.648561328622806,0.16303784722222217,0.37564748074713183
batlik/village,LinearRegression,23,61.31534973540008,1.888427886836094,2.548918586474224
batlik/village,RandomForest,23,4.74229974196945,0.1544947916666666,0.2770519588753461
batlik/village,LinearRegression,24,57.731671457525536,1.837335105511546,2.547657460258974
batlik/village,RandomForest,24,4.189681387608546,0.17439010416666692,0.4696987698433559
batlik/village,LinearRegression,25,50.692340193409336,1.8592418379597104,2.755479388358162
batlik/village,RandomForest,25,3.7946538015556044,0.18308854166666683,0.4513515997888392
batlik/village,LinearRegression,26,56.30314560022738,1.7957183621450288,2.4415556490182944
batlik/village,RandomForest,26,4.146216847327441,0.1749133680555557,0.4087387226825215
batlik/village,LinearRegression,27,58.70953644520329,1.7706338675576365,2.3946481635106065
batlik/village,RandomForest,27,4.412707160194411,0.1561347222222222,0.32706936376750073
batlik/village,LinearRegression,28,56.41262739606516,1.7871158325417882,2.4588719186862718
batlik/village,RandomForest,28,4.25773064354303,0.16165729166666665,0.3818412019958906
batlik/village,LinearRegression,29,57.75560519432755,1.824293122366652,2.4835212063411434
batlik/village,RandomForest,29,4.145156392741464,0.13902812499999972,0.2781823417792318
dconvert/jpeg-large,LinearRegression,0,13.592938588600735,0.42635121076059684,0.582374968758589
dconvert/jpeg-large,RandomForest,0,2.9455091210478948,0.0998078212840116,0.14447074166018606
dconvert/jpeg-large,LinearRegression,1,13.245486572661736,0.4060450370386641,0.5441113879193714
dconvert/jpeg-large,RandomForest,1,2.9878118385432932,0.10114884448843843,0.14577053488550124
dconvert/jpeg-large,LinearRegression,2,13.640853274758339,0.41195153391024936,0.5448138693405278
dconvert/jpeg-large,RandomForest,2,2.928082573199043,0.09759703189772811,0.14127069950972937
dconvert/jpeg-large,LinearRegression,3,13.630270421954272,0.4188592470045695,0.5641967872048275
dconvert/jpeg-large,RandomForest,3,2.91826169718387,0.09680608565830481,0.14061599253546825
dconvert/jpeg-large,LinearRegression,4,13.793309895541858,0.4216592971993676,0.5667012112431155
dconvert/jpeg-large,RandomForest,4,2.8511966331732976,0.09670450109933576,0.1425199899181249
dconvert/jpeg-large,LinearRegression,5,13.91874770720785,0.42612069488553983,0.5634815231073096
dconvert/jpeg-large,RandomForest,5,2.92708873012646,0.09857145627217591,0.14272999664787436
dconvert/jpeg-large,LinearRegression,6,13.690670748547312,0.42808326680759734,0.5794264088324783
dconvert/jpeg-large,RandomForest,6,3.0154329482900293,0.10231416699413468,0.14844576205449167
dconvert/jpeg-large,LinearRegression,7,13.65208864585197,0.41838451194287335,0.5692123431504335
dconvert/jpeg-large,RandomForest,7,2.976967210752532,0.10132523279133618,0.15254767645520895
dconvert/jpeg-large,LinearRegression,8,13.380070971838096,0.4175395007165354,0.5683564766125456
dconvert/jpeg-large,RandomForest,8,2.9409609245449464,0.09921923270745489,0.14592386862077675
dconvert/jpeg-large,LinearRegression,9,13.42326437502653,0.414994393665317,0.5652208045468722
dconvert/jpeg-large,RandomForest,9,3.0084751865859936,0.10065568591253311,0.15043497509998674
dconvert/jpeg-large,LinearRegression,10,13.725972840235572,0.4274494013652623,0.5758172292289161
dconvert/jpeg-large,RandomForest,10,3.0173142567240374,0.10200036670904215,0.14781683763284056
dconvert/jpeg-large,LinearRegression,11,13.302695705217978,0.41079968548459184,0.5564151549918754
dconvert/jpeg-large,RandomForest,11,2.9417799093207746,0.09966219821951777,0.14580499082884193
dconvert/jpeg-large,LinearRegression,12,13.365990425871804,0.4108983627436992,0.5518285664003082
dconvert/jpeg-large,RandomForest,12,3.040039597541282,0.10233891219619391,0.14757153557908834
dconvert/jpeg-large,LinearRegression,13,13.787396472200882,0.424464287599717,0.5719644860057097
dconvert/jpeg-large,RandomForest,13,2.9084891139454347,0.09857257201862746,0.14375714097457923
dconvert/jpeg-large,LinearRegression,14,13.772577017921318,0.42319497228156655,0.5698701696546792
dconvert/jpeg-large,RandomForest,14,2.9608107848937912,0.10094865134218228,0.14842673595937303
dconvert/jpeg-large,LinearRegression,15,12.857448184687357,0.4023675486894904,0.5534578795600102
dconvert/jpeg-large,RandomForest,15,2.988017411943235,0.10274195837896687,0.15160329967465855
dconvert/jpeg-large,LinearRegression,16,13.843218807005064,0.4214211461522942,0.5556719078678245
dconvert/jpeg-large,RandomForest,16,2.883642575901563,0.09555536868247907,0.1387848484495697
dconvert/jpeg-large,LinearRegression,17,13.223771271732247,0.4141058464087945,0.5623426849020912
dconvert/jpeg-large,RandomForest,17,3.023423026280497,0.10262777445103517,0.14629166518594658
dconvert/jpeg-large,LinearRegression,18,13.489088298129607,0.40932730204543943,0.544046521071265
dconvert/jpeg-large,RandomForest,18,2.852353966413391,0.09453506740451621,0.13610876629893703
dconvert/jpeg-large,LinearRegression,19,13.511653775505916,0.4139520793561779,0.5566934282037919
dconvert/jpeg-large,RandomForest,19,2.954387639686523,0.09914191262892912,0.14408520382207735
dconvert/jpeg-large,LinearRegression,20,13.968910047160843,0.424864244295423,0.5581545199414016
dconvert/jpeg-large,RandomForest,20,2.9259324494044114,0.09859284766885204,0.14288192590262397
dconvert/jpeg-large,LinearRegression,21,13.157769379711858,0.41556617497395687,0.5715368300802192
dconvert/jpeg-large,RandomForest,21,3.048051823490444,0.1046607277883584,0.15420654324510114
dconvert/jpeg-large,LinearRegression,22,13.576588307551468,0.415603877375575,0.5573268363933849
dconvert/jpeg-large,RandomForest,22,2.9873430133564063,0.1001570880520683,0.14386002985080248
dconvert/jpeg-large,LinearRegression,23,13.45347723198026,0.42021860400234523,0.5698756803806995
dconvert/jpeg-large,RandomForest,23,3.0186356989553143,0.10303812488312182,0.1466987649253708
dconvert/jpeg-large,LinearRegression,24,13.630541177883151,0.4182562165957353,0.5608584559083413
dconvert/jpeg-large,RandomForest,24,2.956023418410851,0.10114555878875543,0.15236776766363305
dconvert/jpeg-large,LinearRegression,25,13.471215692590773,0.41796516052959154,0.5562670006947635
dconvert/jpeg-large,RandomForest,25,2.8217885764610875,0.09635364539203271,0.14260742555143469
dconvert/jpeg-large,LinearRegression,26,13.546549053416673,0.4203904132117443,0.5715708557252854
dconvert/jpeg-large,RandomForest,26,2.9475747565732657,0.10040197874082114,0.14591020764108945
dconvert/jpeg-large,LinearRegression,27,13.518611139612249,0.41652922184602076,0.5525878309367289
dconvert/jpeg-large,RandomForest,27,2.9552080347404597,0.1003779777229958,0.14470091264600585
dconvert/jpeg-large,LinearRegression,28,13.62410957767862,0.4101737509666113,0.5394732926830216
dconvert/jpeg-large,RandomForest,28,2.922803262167976,0.09809175781990316,0.14284448760518895
dconvert/jpeg-large,LinearRegression,29,14.227408163929214,0.42946278353552036,0.5668716169686601
dconvert/jpeg-large,RandomForest,29,2.9883016698459017,0.0995980151215699,0.14391022680281362
dconvert/jpeg-medium,LinearRegression,0,10.37069347873193,0.18258411480325867,0.2490244808513743
dconvert/jpeg-medium,RandomForest,0,2.423668114829673,0.04312297818601356,0.05890717003503645
dconvert/jpeg-medium,LinearRegression,1,10.032310276687767,0.17271963003436955,0.231631309478839
dconvert/jpeg-medium,RandomForest,1,2.4594974597686794,0.04347434776775834,0.059677069337489466
dconvert/jpeg-medium,LinearRegression,2,10.320223005783753,0.1751827761777337,0.2316490760379384
dconvert/jpeg-medium,RandomForest,2,2.4071288985088812,0.04244097519585364,0.05962132138310937
dconvert/jpeg-medium,LinearRegression,3,10.291014963623194,0.17803697588785047,0.24039552978265366
dconvert/jpeg-medium,RandomForest,3,2.40813310529392,0.04251502008875648,0.05906093513814493
dconvert/jpeg-medium,LinearRegression,4,10.403844471397166,0.179253112211701,0.24163515810154548
dconvert/jpeg-medium,RandomForest,4,2.381258744438145,0.04230831774660671,0.05878638589852487
dconvert/jpeg-medium,LinearRegression,5,10.478270990215746,0.18060632920601316,0.23926917651290006
dconvert/jpeg-medium,RandomForest,5,2.4037158229330977,0.04260956822960971,0.059284848414938834
dconvert/jpeg-medium,LinearRegression,6,10.389424884050959,0.1820231034398278,0.24745944747090567
dconvert/jpeg-medium,RandomForest,6,2.4057589986204535,0.043179751268411865,0.059304461473760645
dconvert/jpeg-medium,LinearRegression,7,10.34135531796056,0.17895941495009016,0.24479039135819697
dconvert/jpeg-medium,RandomForest,7,2.438304375245266,0.043392913654494034,0.06111887231818253
dconvert/jpeg-medium,LinearRegression,8,10.127259682121515,0.17742650321604864,0.24224432249177563
dconvert/jpeg-medium,RandomForest,8,2.3649839200721376,0.042229589273017315,0.058973040613257435
dconvert/jpeg-medium,LinearRegression,9,10.250843989368487,0.17830460264670603,0.24254391823324292
dconvert/jpeg-medium,RandomForest,9,2.4534202907765135,0.04356695151859873,0.0617831283466439
dconvert/jpeg-medium,LinearRegression,10,10.325347119006203,0.1806700670068792,0.24514161933507875
dconvert/jpeg-medium,RandomForest,10,2.4176466791104545,0.04348527723311521,0.06252964578970503
dconvert/jpeg-medium,LinearRegression,11,10.13031871165596,0.17559058912017958,0.23727287255527107
dconvert/jpeg-medium,RandomForest,11,2.4082997529688654,0.042867925838826766,0.059996122624720115
dconvert/jpeg-medium,LinearRegression,12,10.114410560719165,0.17490120766141956,0.2349295683377228
dconvert/jpeg-medium,RandomForest,12,2.4224192458970917,0.043293729946736303,0.05950607002279674
dconvert/jpeg-medium,LinearRegression,13,10.43599502301047,0.18085650425417674,0.24403388716923893
dconvert/jpeg-medium,RandomForest,13,2.418857034512493,0.043128557760520804,0.059948173708006265
dconvert/jpeg-medium,LinearRegression,14,10.353379034698671,0.17933972396772185,0.24249000159948017
dconvert/jpeg-medium,RandomForest,14,2.3910864241215615,0.042915330305383984,0.06091390112106875
dconvert/jpeg-medium,LinearRegression,15,9.721700733674615,0.17057614102168367,0.2357318028977793
dconvert/jpeg-medium,RandomForest,15,2.43550608014925,0.044168202627558543,0.06253531345858719
dconvert/jpeg-medium,LinearRegression,16,10.524612991871509,0.1800494818005709,0.23726859695196575
dconvert/jpeg-medium,RandomForest,16,2.3290773316767135,0.04081920584030072,0.0566030874449255
dconvert/jpeg-medium,LinearRegression,17,10.003653408338046,0.17574897641693787,0.23945904456126832
dconvert/jpeg-medium,RandomForest,17,2.410060786723147,0.04353334844011152,0.060753169306003704
dconvert/jpeg-medium,LinearRegression,18,10.151351472374232,0.17391402630868447,0.23244634152288815
dconvert/jpeg-medium,RandomForest,18,2.3180848937952834,0.04064302404786682,0.056235900656246944
dconvert/jpeg-medium,LinearRegression,19,10.206839673416283,0.17627654521949337,0.23860767952171702
dconvert/jpeg-medium,RandomForest,19,2.433301434427217,0.04324796843346291,0.06042259166461546
dconvert/jpeg-medium,LinearRegression,20,10.565204407810711,0.18095312541966402,0.2381304787924197
dconvert/jpeg-medium,RandomForest,20,2.39847949368615,0.042512147572384036,0.05861705875352655
dconvert/jpeg-medium,LinearRegression,21,10.02908178535223,0.17738047429597764,0.24405891208836467
dconvert/jpeg-medium,RandomForest,21,2.399599860755035,0.04320519762025055,0.06057661911495517
dconvert/jpeg-medium,LinearRegression,22,10.269025239869888,0.1772026204205345,0.2384486727288108
dconvert/jpeg-medium,RandomForest,22,2.411600869725565,0.04259902750068761,0.058673348184221125
dconvert/jpeg-medium,LinearRegression,23,10.234789917926912,0.1795194673203968,0.24395168966013106
dconvert/jpeg-medium,RandomForest,23,2.4108011088563805,0.04317800080386227,0.05962476256811876
dconvert/jpeg-medium,LinearRegression,24,10.327047504431562,0.17838290982954036,0.23898243578167327
dconvert/jpeg-medium,RandomForest,24,2.4176191156065028,0.04327712939107398,0.06065362647781926
dconvert/jpeg-medium,LinearRegression,25,10.148181606286848,0.176547758590481,0.2366882752627465
dconvert/jpeg-medium,RandomForest,25,2.3216281326626858,0.04161463217447577,0.058500037614762024
dconvert/jpeg-medium,LinearRegression,26,10.268280514400068,0.17933729075415936,0.2445712797070593
dconvert/jpeg-medium,RandomForest,26,2.343173664406723,0.042109560602136546,0.05934643832863972
dconvert/jpeg-medium,LinearRegression,27,10.274490715050973,0.17758899023236938,0.2363322143355252
dconvert/jpeg-medium,RandomForest,27,2.41863367125008,0.043040026176297215,0.0584515874080499
dconvert/jpeg-medium,LinearRegression,28,10.223695033661249,0.173688043163334,0.22977447570368864
dconvert/jpeg-medium,RandomForest,28,2.397850137486338,0.04211992270168256,0.05726809978070292
dconvert/jpeg-medium,LinearRegression,29,10.736790225319083,0.18317323653334047,0.24241282524454588
dconvert/jpeg-medium,RandomForest,29,2.347279143193866,0.04129018963928714,0.05714695085044859
dconvert/jpeg-small,LinearRegression,0,3.4360547153081225,0.01471464502717361,0.0188475365902335
dconvert/jpeg-small,RandomForest,0,3.376701997070481,0.014480588938786662,0.01878407482166246
dconvert/jpeg-small,LinearRegression,1,3.382398412774739,0.014498481132238417,0.018404313365195383
dconvert/jpeg-small,RandomForest,1,3.3642757229695093,0.014428461128917453,0.01855736547265515
dconvert/jpeg-small,LinearRegression,2,3.5485615796017984,0.015212706450345734,0.01924470618576253
dconvert/jpeg-small,RandomForest,2,3.3590687734919724,0.01441074240340778,0.018572659333771044
dconvert/jpeg-small,LinearRegression,3,3.489208807335045,0.014915813199242412,0.018869103990787634
dconvert/jpeg-small,RandomForest,3,3.373489041253537,0.014417520184498512,0.01858647195517883
dconvert/jpeg-small,LinearRegression,4,3.445963837424968,0.014741472508500044,0.018819877632151715
dconvert/jpeg-small,RandomForest,4,3.3680214346906303,0.01442339294342847,0.018635312224118444
dconvert/jpeg-small,LinearRegression,5,3.4651006625036755,0.014845711472112123,0.01894686696506973
dconvert/jpeg-small,RandomForest,5,3.378373137169376,0.014476858040038279,0.018929538946068674
dconvert/jpeg-small,LinearRegression,6,3.4987293765226064,0.0150621158473977,0.019284671217966183
dconvert/jpeg-small,RandomForest,6,3.40159959197,0.014640088205240298,0.019259001591036096
dconvert/jpeg-small,LinearRegression,7,3.4706960053167544,0.014863947947554582,0.019056077690439228
dconvert/jpeg-small,RandomForest,7,3.411869020437655,0.014608065896509719,0.01887462657768139
dconvert/jpeg-small,LinearRegression,8,3.4199421622879984,0.014719706510292634,0.018945440598365688
dconvert/jpeg-small,RandomForest,8,3.374455950494511,0.014515712129108535,0.01870235460147704
dconvert/jpeg-small,LinearRegression,9,3.427008137692885,0.014674034742517985,0.018401316503877677
dconvert/jpeg-small,RandomForest,9,3.311257326096848,0.014207952395080697,0.018223248049272393
dconvert/jpeg-small,LinearRegression,10,3.437485273637849,0.014691335162246418,0.018440070515651875
dconvert/jpeg-small,RandomForest,10,3.366192703017342,0.014416921798885526,0.0185972405073882
dconvert/jpeg-small,LinearRegression,11,3.5926715054071905,0.015455169216000703,0.019801875474927042
dconvert/jpeg-small,RandomForest,11,3.431234043993128,0.014763050899392784,0.019286749854275188
dconvert/jpeg-small,LinearRegression,12,3.4764908748259957,0.01492870842739864,0.019161568571383174
dconvert/jpeg-small,RandomForest,12,3.406739816505089,0.014639908884999218,0.018893953290151717
dconvert/jpeg-small,LinearRegression,13,3.46441698422968,0.01484491228289022,0.018809921941895257
dconvert/jpeg-small,RandomForest,13,3.3548888138333184,0.014375297764576446,0.018440257352591218
dconvert/jpeg-small,LinearRegression,14,3.4758131654612887,0.014844416257861792,0.018940578201321015
dconvert/jpeg-small,RandomForest,14,3.469385649055197,0.014847391416642212,0.019261285674276565
dconvert/jpeg-small,LinearRegression,15,3.4559713540189505,0.01482740918042642,0.018917045581998672
dconvert/jpeg-small,RandomForest,15,3.388708732004484,0.014563120678309094,0.018868199390683266
dconvert/jpeg-small,LinearRegression,16,3.4581046456027713,0.014901723385303949,0.019143457984175646
dconvert/jpeg-small,RandomForest,16,3.4048892815469785,0.014654775338981213,0.019014866971581963
dconvert/jpeg-small,LinearRegression,17,3.5222168743438345,0.015117615031712021,0.019244521934169322
dconvert/jpeg-small,RandomForest,17,3.4962087147077705,0.014985554431305514,0.019394721830042268
dconvert/jpeg-small,LinearRegression,18,3.540206309732045,0.015131239733894897,0.019035541481678853
dconvert/jpeg-small,RandomForest,18,3.361024168753351,0.01439571178062136,0.018677707049600083
dconvert/jpeg-small,LinearRegression,19,3.469752612354488,0.014893694615079028,0.019060066505162742
dconvert/jpeg-small,RandomForest,19,3.4715198421748554,0.014903017326631638,0.01939682658331039
dconvert/jpeg-small,LinearRegression,20,3.4413098545881824,0.014705667241620217,0.018687383555564593
dconvert/jpeg-small,RandomForest,20,3.35086589042385,0.014304123089003305,0.01851878857760103
dconvert/jpeg-small,LinearRegression,21,3.607743617921131,0.015462733560607497,0.019661716770652336
dconvert/jpeg-small,RandomForest,21,3.508178376790584,0.015033998301643607,0.019367185359495314
dconvert/jpeg-small,LinearRegression,22,3.5194664583341133,0.015093905439590105,0.019281356083417456
dconvert/jpeg-small,RandomForest,22,3.3905803832635297,0.014524315990249484,0.01883559332094148
dconvert/jpeg-small,LinearRegression,23,3.4649104208087187,0.014869537516259244,0.018721543310480742
dconvert/jpeg-small,RandomForest,23,3.4081147569170764,0.014640212253400686,0.01894303060726727
dconvert/jpeg-small,LinearRegression,24,3.5140020493954816,0.015082093630143876,0.01923113786249523
dconvert/jpeg-small,RandomForest,24,3.3915326452489043,0.014543680386827995,0.018809866204662237
dconvert/jpeg-small,LinearRegression,25,3.4128395932682616,0.014622076260058053,0.01862716000605215
dconvert/jpeg-small,RandomForest,25,3.3081250503376514,0.014202046957284638,0.018326780569251775
dconvert/jpeg-small,LinearRegression,26,3.5202607778220893,0.015179568386131477,0.019561349310699708
dconvert/jpeg-small,RandomForest,26,3.446651316913981,0.014847588167704175,0.0193339669262194
dconvert/jpeg-small,LinearRegression,27,3.5275643768629807,0.015149785159849327,0.01939130212001961
dconvert/jpeg-small,RandomForest,27,3.3851237099853773,0.014548121208928863,0.018928631319337186
dconvert/jpeg-small,LinearRegression,28,3.4365940211418367,0.014732389196399838,0.018899530550611537
dconvert/jpeg-small,RandomForest,28,3.417114092047343,0.014660225074460298,0.019091237145609244
dconvert/jpeg-small,LinearRegression,29,3.5840867058464827,0.015430613564005035,0.01972769910791373
dconvert/jpeg-small,RandomForest,29,3.4914976696728335,0.015003617354718593,0.019477966417674093
dconvert/png-large,LinearRegression,0,9.352343048525801,0.22276400246289546,0.2851588775830023
dconvert/png-large,RandomForest,0,2.6045522473815144,0.0633908379269439,0.08471480638950182
dconvert/png-large,LinearRegression,1,9.132315241036595,0.21456090991851168,0.27163636898301735
dconvert/png-large,RandomForest,1,2.6186625279458537,0.06384575942539615,0.08532602797754534
dconvert/png-large,LinearRegression,2,9.304076342056609,0.21638310149041554,0.2738922170536542
dconvert/png-large,RandomForest,2,2.608060970652332,0.06338034969410156,0.08495684719618227
dconvert/png-large,LinearRegression,3,9.264047461913062,0.21905384937913408,0.28118018009831475
dconvert/png-large,RandomForest,3,2.604965766234711,0.06339995618273435,0.08490837140075579
dconvert/png-large,LinearRegression,4,9.43380170565218,0.2211560858379996,0.2809719464536829
dconvert/png-large,RandomForest,4,2.569300930081018,0.06312432782270973,0.08519378490021014
dconvert/png-large,LinearRegression,5,9.435572261608566,0.21925955780995735,0.2735621488354837
dconvert/png-large,RandomForest,5,2.624401000033597,0.06382702475324545,0.08419959009926835
dconvert/png-large,LinearRegression,6,9.340755224844793,0.22207618125125247,0.2853654702570848
dconvert/png-large,RandomForest,6,2.6397175230736014,0.06486934501662572,0.08745009379953392
dconvert/png-large,LinearRegression,7,9.358058465396285,0.2201141863236787,0.28337438853137964
dconvert/png-large,RandomForest,7,2.5587019145019947,0.062402833561119114,0.08444450293486583
dconvert/png-large,LinearRegression,8,9.294358127006518,0.22072100564155592,0.2843233665136741
dconvert/png-large,RandomForest,8,2.6680572254276584,0.06509921504020788,0.08672504765674115
dconvert/png-large,LinearRegression,9,9.42009813167858,0.2219178951067915,0.2829825774788082
dconvert/png-large,RandomForest,9,2.646282977298132,0.0642383082979997,0.08696400239433544
dconvert/png-large,LinearRegression,10,9.32143160956816,0.22056670748182775,0.2829750757794873
dconvert/png-large,RandomForest,10,2.691479095800805,0.0652495056984988,0.0869258659741443
dconvert/png-large,LinearRegression,11,9.156762059482377,0.21639435462582124,0.2766131690719201
dconvert/png-large,RandomForest,11,2.5729793259837015,0.06255144637605058,0.08447045571209982
dconvert/png-large,LinearRegression,12,9.184862944138482,0.21557459223125133,0.2720742750435382
dconvert/png-large,RandomForest,12,2.6678184892023395,0.06504503881571255,0.08680380994710478
dconvert/png-large,LinearRegression,13,9.397141553750563,0.22116234656462005,0.28436763153600875
dconvert/png-large,RandomForest,13,2.611835820303507,0.06414827920137992,0.08646981209254868
dconvert/png-large,LinearRegression,14,9.301641665955662,0.21847496048582826,0.2789370040449996
dconvert/png-large,RandomForest,14,2.5979978674416597,0.06324767375176897,0.08561441096298027
dconvert/png-large,LinearRegression,15,9.019371705636319,0.21453819529573095,0.27390171724504003
dconvert/png-large,RandomForest,15,2.6246991330238423,0.0646195006908076,0.08710528565448176
dconvert/png-large,LinearRegression,16,9.418314963273518,0.22028404201021948,0.27727924981722507
dconvert/png-large,RandomForest,16,2.6120709193424374,0.06315788130556094,0.08491473206444321
dconvert/png-large,LinearRegression,17,9.176306665699286,0.21848222430801942,0.2793268372176555
dconvert/png-large,RandomForest,17,2.6813305714564972,0.06552284319836771,0.08724694506889132
dconvert/png-large,LinearRegression,18,9.241542079400974,0.21525956538904678,0.27258193650142276
dconvert/png-large,RandomForest,18,2.515063144402033,0.060409891715341085,0.08044070972240219
dconvert/png-large,LinearRegression,19,9.398940506637327,0.2190391816921324,0.2769241696438772
dconvert/png-large,RandomForest,19,2.5998195769015084,0.06308865828555511,0.08405884159082042
dconvert/png-large,LinearRegression,20,9.491979042869191,0.22096560133828833,0.27450334024715967
dconvert/png-large,RandomForest,20,2.5723968448650343,0.06255703989862559,0.08418875004573616
dconvert/png-large,LinearRegression,21,9.148408557925483,0.22036696892505186,0.28527872859333814
dconvert/png-large,RandomForest,21,2.6295787104393105,0.06439113816861838,0.08610729293623298
dconvert/png-large,LinearRegression,22,9.191372104956573,0.21616197123379033,0.276275980922344
dconvert/png-large,RandomForest,22,2.6106936522082913,0.06358862592497812,0.08497328372932691
dconvert/png-large,LinearRegression,23,9.340496449455317,0.22167702154754065,0.28493222266337676
dconvert/png-large,RandomForest,23,2.658498197282964,0.06485312836137586,0.08543954083516127
dconvert/png-large,LinearRegression,24,9.272712621348038,0.21848390266516862,0.28070322406981607
dconvert/png-large,RandomForest,24,2.626297068636764,0.06422498797392119,0.08698565778470724
dconvert/png-large,LinearRegression,25,9.189111694285366,0.2170789357973723,0.27462314078476535
dconvert/png-large,RandomForest,25,2.5388957633684006,0.06214940572625237,0.08398026199437642
dconvert/png-large,LinearRegression,26,9.343529195507513,0.22094730423944284,0.28451320315300127
dconvert/png-large,RandomForest,26,2.60458463934597,0.06355090500144679,0.08509524488061765
dconvert/png-large,LinearRegression,27,9.271030852711226,0.21845755729665717,0.2750019425982046
dconvert/png-large,RandomForest,27,2.5706239249053957,0.06258572932697311,0.08335554403644925
dconvert/png-large,LinearRegression,28,9.163831723379637,0.21473122760029226,0.2711711145408404
dconvert/png-large,RandomForest,28,2.598950322666681,0.06303215718914354,0.08433519101821568
dconvert/png-large,LinearRegression,29,9.571932532353902,0.22214329200996424,0.28264142821906957
dconvert/png-large,RandomForest,29,2.5715298301700877,0.06226308357255025,0.08414347222043511
dconvert/png-medium,LinearRegression,0,3.530746231996982,0.023059272432982173,0.029177295001417074
dconvert/png-medium,RandomForest,0,2.7434883479217165,0.017420605466272186,0.02211060159708129
dconvert/png-medium,LinearRegression,1,3.557627544223816,0.02308910164992031,0.028934343697438747
dconvert/png-medium,RandomForest,1,2.7541628929441653,0.01744895249674098,0.022225025887817863
dconvert/png-medium,LinearRegression,2,3.5292638946540498,0.022759702303103316,0.028651343591325883
dconvert/png-medium,RandomForest,2,2.72367531894539,0.017285547473394145,0.02187546391681049
dconvert/png-medium,LinearRegression,3,3.538056920264422,0.02294785642130361,0.028874467846065906
dconvert/png-medium,RandomForest,3,2.7737955929690794,0.01754734845933789,0.02222082537059317
dconvert/png-medium,LinearRegression,4,3.5278511258110568,0.022933852290340746,0.02923897518278995
dconvert/png-medium,RandomForest,4,2.7621512304179126,0.0175429814178706,0.022369782579597597
dconvert/png-medium,LinearRegression,5,3.5323311747129336,0.022832005647294182,0.028587367873622614
dconvert/png-medium,RandomForest,5,2.713789591624994,0.01723939902424741,0.021639226931961922
dconvert/png-medium,LinearRegression,6,3.551194917176518,0.023169108520407863,0.029391164229121077
dconvert/png-medium,RandomForest,6,2.7354929206118537,0.01738702361752915,0.02207969395569995
dconvert/png-medium,LinearRegression,7,3.5774039429326825,0.023190279913438725,0.029275830334135333
dconvert/png-medium,RandomForest,7,2.757405316258871,0.017404657554553844,0.022046214091181095
dconvert/png-medium,LinearRegression,8,3.5323396866658334,0.022980863411275552,0.029124650066042895
dconvert/png-medium,RandomForest,8,2.7154183806141345,0.017248961520509642,0.02188130721340126
